category_id,cod_prod,descricao,unid_medida,layer_pallet,ballast,box_by_pallet,height,length,width,weight_gross,weight_liquid,ean_box,ean,factor,cubagem
6,04.050311,DES PINHO YPE LAVANDA FR 12X500ML JAP,CX,18,6,108,24.2,27.9,21,6.45,5.88,17896098904661,7896098900628,12,0
6,04.050313,DES PINHO YPE LAVANDA FR 12X500ML AR,CX,18,6,108,24.2,27.9,21,6.44,5.88,27896098900622,7896098900628,12,0
6,04.050314,DES PINHO YPE LAVANDA FR 12X500ML FR,CX,18,6,108,24.2,27.9,21,6.45,5.88,47896098900749,7896098900628,12,0
6,04.050318,DES PINHO YPE LAVANDA FR 12X500ML EX,CX,18,6,108,24.2,27.9,21,6.44,5.88,97896098900621,7896098900628,12,0
6,04.0514,DES PINHO YPE TRADICAO FR 12X500 GT 50ML,CX,18,6,108,24.2,27.9,21,6.45,5.88,27896098901100,7896098901106,12,0
6,04.0515,DES PINHO YPE PROMO FR 4X3X500ML L3P2,CX,18,6,108,24.2,27.9,21,6.45,5.88,17896098900649,7896098900642,0,0
6,04.0530,DES BAK YPE EUCALIPTO FR 12X500ML,CX,18,6,108,24.2,27.9,21,6.55,6,67896098903607,7896098903605,12,0
6,04.053003,DES BAK YPE EUCALIPTO FR 12X500ML IN,CX,18,6,108,24.2,27.9,21,6.55,6,17896098902551,7896098903605,12,0
6,04.053004,DES BAK YPE EUCALIPTO FR 12X500ML ES,CX,18,6,108,24.2,27.9,21,6.55,6,17896098902568,7896098903605,12,0
6,04.053013,DES BAK YPE EUCALIPTO FR 12X500ML AR,CX,18,6,108,24.2,27.9,21,6.55,6,17896098900755,,12,0
6,04.053014,DES BAK EUC 12X500M F,CX,18,6,108,24.2,27.9,21,6.55,6,17896098903602,7896098903605,12,0
6,04.053018,DES BAK YPE EUCALIPTO FR 12X500ML EX,CX,18,6,108,24.2,27.9,21,6.55,6,27896098903609,7896098903605,12,0
6,04.0531,DES BAK YPE FLORAL FR 12X500ML,CX,18,6,108,24.2,27.9,21,6.55,6,67896098903614,7896098903612,12,0
6,04.053103,DES BAK YPE FLORAL FR 12X500ML IN,CX,18,6,108,24.2,27.9,21,6.55,6,17896098902575,7896098903612,12,0
6,04.053104,DES BAK YPE FLORAL FR 12X500ML ES,CX,18,6,108,24.2,27.9,21,6.55,6,17896098902582,7896098903612,12,0
6,04.053113,DES BAK FL 12X500M AR,CX,18,6,108,24.2,27.9,21,6.55,6,27896098900752,7896098903612,12,0
6,04.053114,DES BAK FL 12X500M F,CX,18,6,108,24.2,27.9,21,6.55,6,17896098903619,7896098903612,12,0
6,04.053118,DES BAK YPE FLORAL FR 12X500ML EX,CX,18,6,108,24.2,27.9,21,6.55,6,27896098903616,7896098903612,12,0
6,04.0532,DES BAK YPE LAVANDA FR 12X500ML,CX,18,6,108,24.2,27.9,21,6.55,6,67896098903621,7896098903629,12,0
6,04.053203,DES BAK YPE LAVANDA FR 12X500ML IN,CX,18,6,108,24.2,27.9,21,6.55,6,17896098902599,7896098903629,12,0
6,04.053204,DES BAK YPE LAVANDA FR 12X500ML ES,CX,18,6,108,24.2,27.9,21,6.55,6,17896098902605,7896098903629,12,0
6,04.053213,DES BAK YPE LAVANDA FR 12X500ML AR,CX,18,6,108,24.2,27.9,21,6.55,6,27896098903623,7896098903629,12,0
6,04.053214,DES BAK LAV 12X500M F,CX,18,6,108,24.2,27.9,21,6.55,6,17896098903626,7896098903629,12,0
6,04.053218,DES BAK YPE LAVANDA FR 12X500ML EX,CX,18,6,108,24.2,27.9,21,6.55,6,37896098903620,7896098903629,12,0
6,04.1001,DES PINHO YPE TRADICAO FR 12X1L,CX,11,6,66,26.9,36.3,27.4,13.065,12.12,17896098903305,7896098903308,0,0
6,04.1003,DES PINHO YPE LAVANDA FR 12X1L,CX,11,6,66,26.9,36.3,27.4,13.065,12.12,17896098903312,7896098903315,0,0
6,04.1030,DES BAK YPE EUCALIPTO FR 12X1L,CX,11,6,66,26.9,36.6,27.4,13.065,12.12,17896098903534,7896098903537,0,0
6,04.1031,DES BAK YPE FLORAL FR 12X1L,CX,11,6,66,26.9,36.6,27.4,13.065,12.12,17896098903541,7896098903544,0,0
6,04.1032,DES BAK YPE LAVANDA FR 12X1L,CX,11,6,66,26.9,36.3,27.4,13.065,12.12,17896098903558,7896098903551,0,0
6,04.1501,DES ATOL LAVANDA FR 12X500ML,CX,25,6,150,24.2,25.6,19.1,6.52,6,17896055508024,7896055508027,0,0
6,04.1502,DES ATOL JASMIM FR 12X500ML,CX,25,6,150,24.2,25.6,19.1,6.55,6,17896055508031,7896055508034,0,0
6,04.1503,DES ATOL EUCALIPTO FR 12X500ML,CX,25,6,150,24.2,25.6,19.1,6.55,6,17896055508017,7896055508010,0,0
6,04.1510,DES ATOL LAVANDA FR 12X750ML,CX,17,5,85,27,28.5,21.5,9.7,9,17896055500486,7896055502209,0,0
6,04.1511,DES ATOL JASMIM FR 12X750ML,CX,17,5,85,27,28.5,21.5,9.7,9,17896055500493,7896055502100,12,0
6,04.1512,DES ATOL EUCALIPTO FR 12X750ML,CX,17,5,85,27,28.5,21.5,9.7,9,17896055500479,7896055502001,0,0
6,04.1520,DES ATOL LAVANDA FR 6X2L,CX,13,4,52,32.9,35.6,24,12.825,12,17896055501407,7896055500373,6,0
6,04.1521,DES ATOL JASMIM FR 6X2L,CX,13,4,52,32.9,35.6,24,12.825,12,17896055501575,7896055500366,0,0
6,04.1522,DES ATOL EUCALIPTO FR 6X2L,CX,13,4,52,32.9,35.6,24,12.825,12,17896055500608,7896055500359,0,0
6,04.1532,DES ATOL JASMIM BOMB 4X5L,CX,9,3,27,38,33.5,33.4,20.98,20,17896055502794,7896055502797,0,0
6,04.1533,DES ATOL EUCALIPTO BOMB 4X5L,CX,9,3,27,38,33.5,33.4,21.18,20,17896055500561,7896055502803,0,0
6,04.1534,DES BAK YPE EUCALIPTO FR 4X5L,CX,10,4,40,37.4,33.5,33.5,21.27,20,17896098903503,7896098903506,0,0
6,04.1536,DES BAK YPE LAVANDA BOMB 4X5L,CX,10,4,40,37.4,33.5,33.5,21.27,20,67896098903522,7896098903520,4,0
6,04.153604,DES BAK YPE LAVANDA BOMB 4X5L ES,CX,10,4,40,37.4,33.5,33.5,21.18,20,17896098902544,7896098903520,4,0
6,04.153613,DES BAK YPE LAVANDA FR 4X5L AR,CX,10,4,40,37.4,33.5,33.5,21.27,20,17896098903527,7896098903520,4,0
6,04.1542,DES PINHO ATOL MARINE FR 12X500ML,CX,25,6,150,24,25.3,18.9,6.5,6,17896055501698,7896055501677,0,0
6,04.1550,DES PINHO ATOL CLASSICO FR 6X2L,CX,13,4,52,38,33.5,33.4,12.825,12,17896055500646,7896055500434,0,0
6,04.1552,DES PINHO ATOL MARINE FR 6X2L,CX,13,4,52,38,33.5,33.4,12.825,12,17896055501704,7896055501684,0,0
6,04.1570,DES AMB ATOL CORDEL FLORES FR 24X90ML,CX,22,10,220,16,26.4,17.6,2.909,2.16,17896055500523,7896055504203,24,0
6,04.1571,DES AMB ATOL RENDAS LAVANDA FR 24X90ML,CX,22,10,220,16,26.4,17.6,2.909,2.16,17896055500516,7896055504104,24,0
6,04.1572,DES AMB ATOL CIRANDA CHEIROS FR 24X90ML,CX,22,10,220,16,26.4,17.6,2.909,2.16,17896055500509,7896055504005,24,0
6,04.2030,DES BAK YPE EUCALIPTO FR 6X2L,CX,13,5,65,32.2,35.2,23.7,12.86,12,67896098903676,7896098903674,6,0
6,04.203003,DES BAK YPE EUCALIPTO FR 6X2L IN,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098902612,7896098903674,6,0
6,04.203004,DES BAK YPE EUCALIPTO FR 6X2L ES,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098902629,7896098903674,6,0
6,04.203013,DES BAK YPE EUCALIPTO FR 6X2L AR,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098907754,7896098903674,6,0
6,04.203018,DES BAK YPE EUCALIPTO FR 6X2L EX,CX,13,5,65,32.2,35.2,23.7,12.86,12,17896098903671,7896098903674,6,0
6,04.2031,DES BAK YPE FLORAL FR 6X2L,CX,13,5,65,32.2,35.2,23.7,12.85,12,67896098903683,7896098903681,6,0
6,04.203103,DES BAK YPE FLORAL FR 6X2L IN,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098902636,7896098903681,6,0
6,04.203104,DES BAK YPE FLORAL FR 6X2L ES,CX,13,5,65,32.9,35.2,23.7,12.85,12,17896098902643,7896098903681,6,0
6,04.203113,DES BAK YPE FLORAL FR 6X2L AR,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098900748,7896098903681,6,0
6,04.203118,DES BAK YPE FLORAL FR 6X2L EX,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098903688,7896098903681,6,0
6,04.2032,DES BAK YPE LAVANDA FR 6X2L,CX,13,5,65,32.2,35.2,23.7,12.85,12,67896098903690,7896098903698,6,0
6,04.203203,DES BAK YPE LAVANDA FR 6X2L IN,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098902650,7896098903698,6,0
6,04.203204,DES BAK YPE LAVANDA FR 6X2L ES,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098902667,7896098903698,6,0
6,04.203213,DES BAK YPE LAVANDA FR 6X2L AR,CX,13,5,65,32.2,35.2,23.7,12.85,12,17896098903695,7896098903698,6,0
6,04.203218,DES BAK YPE LAVANDA FR 6X2L EX,CX,13,5,65,32.2,35.2,23.7,12.85,12,27896098903692,7896098903698,6,0
6,04.2040,DES BAK YPE EUCALIP FR 6X2L L2LP1.8L,CX,13,5,65,32.2,35.2,23.7,12.86,12,27896098903906,7896098903902,6,0
6,04.2041,DES BAK YPE FLORAL FR 6X2L L2LP1.8L,CX,13,5,65,32.2,35.2,23.7,12.85,12,27896098903913,7896098903919,6,0
6,04.2042,DES BAK YPE LAVANDA FR 6X2L L2LP1.8L,CX,13,5,65,32.2,35.2,23.7,12.85,12,27896098903920,7896098903926,6,0
6,04.7001,DES YPE PRO U GERAL FR 7L,UNI,30,3,90,37.4,33.5,33.5,7.207,7035,7896098902202,7896098902202,0,0
6,05.0020,AMAC CONC YPE BLUE SACHE 500X20ML AMO,CX,7,6,42,14.7,32.2,24.2,6.5,6,27896098901452,7896098901458,0,0
6,05.0230,NAO UTILIZAR,CX,16,6,96,21.2,33.6,21.1,1,1,17896098903442,,0,0
6,05.0501,AMAC YPE ACONC FR 24X500ML,CX,10,6,60,22,46.4,25,13.04,11908,57896098900401,7896098900406,24,0
6,05.050103,AMAC YPE ACONC FR 24X500ML BI,CX,10,6,60,22,46.4,25,13.04,11908,17896098902049,7896098900406,24,0
6,05.050104,AMAC YPE ACONC FR 24X500ML ES,CX,10,6,60,22,46.4,25,13.04,11908,17896098902056,7896098900406,24,0
6,05.050106,AMAC YPE ACONC FR 24X500ML TR,CX,10,6,60,22,46.4,25,13.04,11908,67896098901061,,24,0
6,05.050113,AMAC YPE ACONC FR 24X500ML AR,CX,10,6,60,22,46.4,25,13.04,11908,77896098903673,7896098900406,24,0
6,05.0502,AMAC YPE TERNURA FR 24X500ML,CX,10,6,60,22,46.4,25,13.04,11908,57896098900418,7896098900413,24,0
6,05.050203,AMAC YPE TERNURA FR 24X500ML BI,CX,10,6,60,22,46.4,25,13.04,11908,17896098902063,7896098900413,24,0
6,05.050204,AMAC YPE TERNURA FR 24X500ML ES,CX,10,6,60,22,46.4,25,13.04,11908,17896098902070,7896098900413,24,0
6,05.050213,AMAC YPE TERNURA FR 24X500ML AR,CX,10,6,60,22,46.4,25,13.04,11908,77896098903604,7896098900413,24,0
6,05.0503,AMAC YPE CARINHO FR 24X500ML,CX,10,6,60,22,46.4,25,13.04,11908,57896098900425,7896098900420,24,0
6,05.050303,AMAC YPE CARINHO FR 24X500ML BI,CX,10,6,60,22,46.4,25,13.04,11908,17896098902087,7896098900420,24,0
6,05.050304,AMAC YPE CARINHO FR 24X500ML ES,CX,10,6,60,22,46.4,25,13.04,11908,17896098902094,7896098900420,24,0
6,05.050313,AMAC YPE CARINHO FR 24X500ML AR,CX,10,6,60,22,46.4,25,13.04,11908,27896098900424,7896098900420,24,0
6,05.0504,AMAC YPE ACONC FR 24X500ML L4P3,CX,9,6,54,21.8,34.6,33.7,13.2,11908,37896098900490,7896098904497,24,0
6,05.0505,AMAC YPE HARMONIA FR 24X500ML,CX,16,5,80,22,34.8,18.4,6.5,6,17896098902469,,0,0
6,05.0507,AMAC YPE AMOR FR 24X500ML,CX,10,6,60,22,46.4,25,13.04,11908,17896098900434,7896098900437,0,0
6,05.050703,AMAC YPE AMOR FR 24X500ML IN,CX,10,6,60,22,46.4,25,13.04,11908,17896098902964,7896098900437,0,0
6,05.050704,AMAC YPE AMOR FR 24X500ML ESP,CX,10,6,60,22,46.4,25,13.04,11908,17896098902971,7896098900437,0,0
6,05.050713,AMAC YPE AMOR FR 24X500ML AR,CX,10,6,60,22,46.4,25,13.04,11908,77896098903680,7896098900437,0,0
6,05.0508,AMAC YPE INTENSO FR 24X500ML,CX,10,6,60,22,46.4,25,13.04,11908,17896098902957,7896098902950,0,0
6,05.050803,AMAC YPE INTENSO FR 24X500ML IN,CX,10,6,60,22,46.4,25,13.04,11908,87896098900334,7896098902950,24,0
6,05.050804,AMAC YPE INTENSO FR 24X500ML ES,CX,10,6,60,22,46.4,25,13.04,11908,57896098905826,7896098902950,24,0
6,05.050806,AMAC YPE INTENSO FR 24X500ML TR,CX,10,6,60,22,46.4,25,13.04,11908,17896098906733,,24,0
6,05.050813,AMAC YPE INTENSO FR 24X500ML AR,CX,10,6,60,22,46.4,25,13.04,11908,77896098903611,7896098902950,24,0
6,05.0509,AMAC YPE ETERNO FR 24X500ML,CX,10,6,60,22,46.4,25,13.04,11908,17896098900144,7896098900147,0,0
6,05.050903,AMAC YPE ETERNO FR 24X500ML BI,CX,10,6,60,22,46.4,25,13.04,11908,37896098900148,7896098900147,0,0
6,05.050913,AMAC YPE ETERNO FR 24X500ML AR,CX,10,6,60,22,46.4,25,13.04,11908,27896098900141,7896098900147,0,0
6,05.0510,AMAC CONC PINK 12X500ML,CX,16,6,96,22,34.8,18.4,6.75,6,27896098900387,7896098900383,12,0
6,05.051004,AMAC CONC YPE PINK FR 12X500ML ES,CX,16,6,96,22,34.8,18.4,6.75,6,37896098900384,7896098900383,12,0
6,05.051014,AMAC CONC YPE PINK 12X500ML FR,CX,16,6,96,22,34.8,18.4,6.75,6,57896098900388,7896098900383,0,0
6,05.051015,AMAC CONC YPE PINK FR 12X500ML RU,CX,16,6,96,22,34.8,18.4,6.75,6,47896098900381,7896098900383,12,0
6,05.0511,AMAC CONC BLUE 12X500ML,CX,16,6,96,22,34.8,18.4,6.75,6,27896098900394,7896098900390,12,0
6,05.051104,AMAC CONC YPE BLUE FR 12X500ML ES,CX,16,6,96,22,34.8,18.4,6.75,6,37896098900391,7896098900390,12,0
6,05.051106,AMAC CONC YPE BLUE FR 12X500ML TR,CX,16,6,96,22,34.8,18.4,6.75,6,57896098900395,7896098900390,12,0
6,05.051114,AMAC CONC YPE BLUE 12X500ML FR,CX,16,6,96,22,34.8,18.4,6.75,6,67896098900392,7896098900390,0,0
6,05.051115,AMAC CONC YPE BLUE FR 12X500ML RU,CX,16,6,96,22,34.8,18.4,6.75,6,47896098900398,7896098900390,12,0
6,05.0512,AMAC CONC YPE INSPIRACAO FR 12X500ML,CX,16,6,96,22,34.8,18.4,6.75,6,27896098900868,7896098900864,12,0
6,05.051204,AMAC CONC YPE INSPIRACAO FR 12X500ML ES,CX,16,6,96,22,34.8,18.4,6.75,6,47896098900862,7896098900864,0,0
6,05.051206,AMAC CONC YPE INSPIRACAO FR 12X500ML TR,CX,16,6,96,22,34.8,18.4,6.75,6,37896098900865,,0,0
6,05.051214,AMAC CONC YPE INSPIRACAO FR 12X500ML FR,CX,16,6,96,22,34.8,18.4,6.75,6,57896098900869,7896098900864,0,0
6,05.0513,AMAC CONC YPE LIBERDADE FR 12X500ML,CX,16,6,96,22,34.8,18.4,6.75,6,27896098900875,7896098900871,12,0
6,05.051304,AMAC CONC YPE LIBERDADE FR 12X500ML ES,CX,16,6,96,22,34.8,18.4,6.75,6,47896098900879,7896098900871,0,0
6,05.051306,AMAC CONC YPE LIBERDADE FR 12X500ML TR,CX,16,6,96,22,34.8,18.4,6.75,6,37896098900872,,0,0
6,05.051314,AMAC CONC YPE LIBERDADE FR 12X500ML FR,CX,16,6,96,22,34.8,18.4,6.75,6,57896098900876,7896098900871,0,0
6,05.0514,AMAC CONC YPE PINK SUP 12X500ML,CX,14,9,126,14.7,32.2,24.2,6.75,6,27896098900882,7896098900888,12,0
6,05.0515,AMAC CONC YPE BLUE SUP 12X500ML,CX,14,9,126,14.7,32.2,24.2,6.75,6,27896098900899,7896098900895,12,0
6,05.051506,AMAC CONC YPE BLUE SUP 12X500ML TR,CX,14,9,126,14.7,32.2,24.2,6.75,6,37896098900896,7896098900895,0,0
6,05.0518,AMAC CONC YPE BR DELICADO FR 12X500ML,CX,16,6,96,22,34.8,18.4,6.75,6,27896098903043,7896098903049,0,0
6,05.051804,AMAC CONC YPE BR DELICADO FR 12X500ML ES,CX,16,6,96,22,34.8,18.4,6.75,6,37896098903040,7896098903049,0,0
6,05.051814,AMAC CONC YPE BR DELICADO FR 12X500ML FR,CX,16,6,96,22,34.8,18.4,6.75,6,47896098903047,7896098903049,0,0
6,05.0520,AMAC CONC YPE ALQUIMIA 6X2X500ML 50% 2UN,CX,16,6,96,21.2,33.6,21.1,7,6,27896098901223,7896098901229,6,0
6,05.0521,AMAC CONC YPE INSPIRACAO SUP 12X500ML,CX,14,9,126,14.7,32.2,24.2,6.75,6,27896098901469,7896098901465,0,0
6,05.0522,AMAC CONC YPE LIBERDADE SUP 12X500ML,CX,14,9,126,14.7,32.2,24.2,6.75,6,27896098901476,7896098901472,0,0
6,05.0523,AMAC CONC YPE ENCANTO FR 12X500ML,CX,16,6,96,22,34.8,18.4,6.75,6,27896098901483,7896098901489,0,0
6,05.0530,AMAC CONC YPE ALQUIMIA 6X2X500ML 50% 2UN,CX,16,6,96,21.2,33.6,21.1,7,6,27896098901254,7896098901250,0,0
6,05.1010,AMAC CONC YPE PINK FR 12X1L,CX,8,5,40,27.5,47.2,26.2,13.5,12,27896098901506,7896098901502,0,0
6,05.1011,AMAC CONC YPE BLUE FR 12X1L,CX,8,5,40,27.5,47.2,26.2,13.5,12,27896098901490,7896098901496,0,0
6,05.1012,AMAC CONC YPE INSPIRACAO FR 12X1L,CX,8,5,40,27.5,47.2,26.2,13.5,12,27896098901520,7896098901526,0,0
6,05.1013,AMAC CONC YPE LIBERDADE FR 12X1L,CX,8,5,40,27.5,47.2,26.2,13.5,12,7896098901533,17896098901530,0,0
6,05.1018,AMAC CONC YPE DELICADO FR 12X1L,CX,8,5,40,27.5,47.2,26.2,13.5,12,27896098901513,7896098901519,0,0
6,05.1023,AMAC CONC YPE ENC FR 12X1L,CX,8,5,40,27.5,47.2,26.2,13.5,12,17896098901547,7896098901540,0,0
6,05.2001,AMAC YPE ACONC FR 6X2L,CX,15,5,75,32,40.6,19.4,12.764,11908,27896098902404,7896098902400,6,0
6,05.200103,AMAC YPE ACONC FR 6X2L BI,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098902735,7896098902400,6,0
6,05.200104,AMAC YPE ACONC FR 6X2L ES,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098902759,7896098902400,6,0
6,05.200107,AMAC YPE ACONC FR 6X2L TR G,CX,15,5,75,32,40.6,19.4,12.764,11908,67896098901061,,6,0
6,05.200111,AMAC YPE ACONC FR 6X2L JAP,CX,15,5,75,32,40.6,19.4,12.764,11908,77896098908715,7896098902400,6,0
6,05.200113,AMAC YPE ACONC FR 6X2L AR,CX,15,5,75,32,40.6,19.4,12.764,11908,77896098903697,7896098902400,6,0
6,05.200114,AMAC YPE ACONC FR 6X2L FR,CX,15,5,75,32,40.6,19.4,12.764,11908,77896098906117,7896098902400,6,0
6,05.200115,AMAC YPE ACONC FR 6X2L RU,CX,15,5,75,32,40.6,19.4,12.764,11908,97896098902403,7896098902400,6,0
6,05.2002,AMAC YPE TERNURA FR 6X2L,CX,15,5,75,32,40.6,19.4,12.764,11908,27896098902411,7896098902417,6,0
6,05.200203,AMAC YPE TERNURA FR 6X2L BI,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098901493,7896098902417,6,0
6,05.200204,AMAC YPE TERNURA FR 6X2L ES,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098901509,7896098902417,6,0
6,05.200207,AMAC YPE TERNURA FR 6X2L TR G,CX,15,5,75,32,40.6,19.4,12.764,11908,67896098901061,,6,0
6,05.200211,AMAC YPE TERNURA FR 6X2L JAP,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098904586,7896098902417,6,0
6,05.200213,AMAC YPE TERNURA FR 6X2L AR,CX,15,5,75,32,40.6,19.4,12.764,11908,47896098903528,7896098902417,6,0
6,05.200214,AMAC YPE TERNURA FR 6X2L FR,CX,15,5,75,32,40.6,19.4,12.764,11908,47896098906130,7896098902417,6,0
6,05.200215,AMAC YPE TERNURA FR 6X2L RU,CX,15,5,75,32,40.6,19.4,12.764,11908,97896098902410,7896098902417,6,0
6,05.2003,AMAC YPE CARINHO FR 6X2L,CX,15,5,75,32,40.6,19.4,12.764,11908,27896098902428,7896098902424,6,0
6,05.200303,AMAC YPE CARINHO FR 6X2L BI,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098901516,7896098902424,6,0
6,05.200304,AMAC YPE CARINHO FR 6X2L ES,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098901523,7896098902424,6,0
6,05.200307,AMAC YPE CARINHO FR 6X2L TR G,CX,15,5,75,32,40.6,19.4,12.764,11908,67896098901061,,6,0
6,05.200311,AMAC YPE CARINHO FR 6X2L JAP,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098904593,7896098902424,6,0
6,05.200313,AMAC YPE CARINHO FR 6X2L AR,CX,15,5,75,32,40.6,19.4,12.764,11908,67896098902426,7896098902424,6,0
6,05.200314,AMAC YPE CARINHO FR 6X2L FR,CX,15,5,75,32,40.6,19.4,12.764,11908,97896098902427,7896098902424,6,0
6,05.200315,AMAC YPE CARINHO FR 6X2L RU,CX,15,5,75,32,40.6,19.4,12.764,11908,37896098902425,7896098902424,6,0
6,05.2011,AMAC ATOL ALEGRIA FLORES FR 24X500ML,CX,10,6,60,23,44.5,23.7,13.08,12,17896055501254,7896055501172,24,0
6,05.2012,AMAC ATOL MACIEZ FLORES FR 24X500ML,CX,10,6,60,23,44.5,23.7,13.08,12,17896055501209,7896055501202,24,0
6,05.2015,AMAC ATOL DEL FL FR 24X500ML,CX,10,6,60,23,44.5,23.7,13.08,12,17896055501728,7896055501714,24,0
6,05.2016,AMAC ATOL FL LAVANDA FR 24X500ML,CX,10,6,60,23,44.5,23.7,13.08,12,17896055501339,7896055501318,0,0
6,05.2021,AMAC ATOL ALEGRIA FLORES FR 6X2L,CX,15,4,60,32,35.2,23.5,12.76,12,17896055501261,7896055501189,6,0
6,05.2022,AMAC ATOL MACIEZ FLOR FR 6X2L,CX,15,4,60,32,35.2,23.5,12.76,12,17896055501216,7896055501219,6,0
6,05.2023,AMAC ATOL FL LAVANDA FR 6X2L,CX,15,5,75,32,35.2,23.5,12.76,12,17896055501308,7896055501301,6,0
6,05.2025,AMAC ATOL DEL FLORES FR 6X2L,CX,15,4,60,32,35.2,23.5,12.76,12,17896055501841,7896055501837,6,0
6,05.2030,AMAC ATOL DEL FLORES BOMB 4X5L,CX,9,3,27,38,33.5,33.4,20.84,20,17896055500592,7896055505101,4,0
6,05.2062,AMAC YPE DELICADO FR 6X2L,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098902391,7896098902394,6,0
6,05.206203,AMAC YPE DELICADO FR 6X2L IN,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098902995,7896098902394,6,0
6,05.206204,AMAC YPE DELICADO FR 6X2L ES,CX,15,4,60,32,40.6,19.4,12.764,11908,17896098903008,7896098902394,0,0
6,05.206211,AMAC YPE AMOR/DELICADO FR 6X2L JP,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098903046,7896098902394,0,0
6,05.206213,AMAC YPE AMOR/DELICADO FR 6X2L AR,CX,15,5,75,32,40.6,19.4,12.764,11908,77896098903628,7896098902394,0,0
6,05.206214,AMAC YPE AMOR/DELICADO FR 6X2L FR,CX,15,5,75,32,40.6,19.4,12.764,11908,47896098906147,7896098902394,0,0
6,05.206215,AMAC YPE AMOR/DELICADO FR 6X2L RU,CX,15,5,75,32,40.6,19.4,12.764,11908,37896098902395,7896098902394,0,0
6,05.2063,AMAC YPE INTENSO FR 6X2L,CX,15,5,75,32,40.6,19.4,12.764,11908,27896098902961,7896098903032,6,0
6,05.206303,AMAC YPE INTENSO FR 6X2L IN,CX,15,5,75,32,40.6,19.4,12.764,11908,57896098905802,7896098903032,6,0
6,05.206304,AMAC YPE INTENSO FR 6X2L ES,CX,15,5,75,32,40.6,19.4,12.764,11908,57896098905833,7896098903032,6,0
6,05.206313,AMAC YPE INTENSO FR 6X2L AR,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098900625,7896098903032,6,0
6,05.206314,AMAC YPE INTENSO FR 6X2L FR,CX,15,5,75,32,40.6,19.4,12.764,11908,97896098902960,7896098903032,6,0
6,05.206315,AMAC YPE INTENSO FR 6X2L RU,CX,15,5,75,32,40.6,19.4,12.764,11908,17896098903039,7896098903032,6,0
6,05.2064,AMAC YPE ACONC FR 6X2L GT 200ML,CX,15,5,75,32,40.6,19.4,12.764,11908,27896098902480,7896098902486,6,0
6,05.2065,AMAC YPE INTENSO FR 6X2L GT 200ML,CX,15,5,75,32,40.6,19.4,12.764,11908,27896098902497,7896098902493,6,0
6,05.2080,AMAC YPE ACONC FR 6X2L 6X6 P,CX,15,4,60,33.2,39.8,19.5,13.47,12.42,17896098902926,7896098902929,6,0
6,05.2081,AMAC YPE TERNURA FR 6X2L 6X6 P,CX,15,5,75,33.2,39.8,19.5,13.47,12.42,17896098902940,7896098902943,6,0
6,05.2082,AMAC YPE CARINHO FR 6X2L 6X6 P,CX,15,5,75,33.2,39.8,19.5,13.47,12.42,17896098902933,7896098902936,6,0
6,05.2090,AMAC YPE ETERNO FR 6X2L,CX,15,5,75,32,40.6,19.4,12.764,11908,27896098900165,7896098900161,0,0
6,05.209003,AMAC YPE ETERNO FR 6X2L BI,CX,15,5,75,32,40.6,19.4,12.764,11908,57896098900166,7896098900161,6,0
6,05.209013,AMAC YPE ETERNO FR 6X2L AR,CX,15,4,60,32,40.6,19.4,12.764,11908,67896098900163,7896098900161,6,0
6,05.209014,AMAC YPE ETERNO FR 6X2L FRA,CX,15,5,75,32,40.6,19.4,12.764,11908,37896098900162,7896098900161,6,0
6,05.209015,AMAC YPE ETERNO FR 6X2L RUS,CX,15,4,60,32,40.6,19.4,12.764,11908,47896098900169,7896098900161,6,0
6,05.5001,AMAC YPE ACONC BOMB 4X5L,CX,10,4,40,37.3,36,30,20.987,19846,57896098905406,7896098905401,4,0
6,05.500103,AMAC YPE ACONC BOMB 4X5L IN,CX,10,4,40,37.3,36,30,21.1,19846,17896098902148,7896098905401,4,0
6,05.500104,AMAC YPE ACONC BOMB 4X5L ES,CX,10,4,40,37.3,36,30,21.1,19846,17896098902155,7896098905401,4,0
6,05.500113,AMAC YPE ACONC BOMB 4X5L AR,CX,10,4,40,37.3,36,30,21.1,19846,17896098900601,7896098905401,4,0
6,05.5002,AMAC YPE TERNURA BOMB 4X5L,CX,10,4,40,37.3,36,30,20.987,19846,17896098905453,7896098905456,0,0
